lat,lon,tas_anomaly,year,scenario
43.732395,283.75,5.148,2100,ssp245
43.732395,293.75,4.99,2100,ssp245
43.732395,303.75,4.444,2100,ssp245
43.732395,313.75,4.294,2100,ssp245
43.732395,323.75,4.281,2100,ssp245
43.732395,333.75,4.017,2100,ssp245
43.732395,343.75,3.64,2100,ssp245
43.732395,353.75,3.511,2100,ssp245
48.802814,3.75,4.306,2100,ssp245
48.802814,13.75,4.781,2100,ssp245
48.802814,23.75,5.043,2100,ssp245
48.802814,33.75,5.025,2100,ssp245
48.802814,43.75,5.287,2100,ssp245
48.802814,53.75,5.223,2100,ssp245
48.802814,63.75,5.29,2100,ssp245
48.802814,73.75,5.707,2100,ssp245
48.802814,83.75,5.946,2100,ssp245
48.802814,93.75,5.668,2100,ssp245
48.802814,103.75,4.938,2100,ssp245
48.802814,113.75,4.696,2100,ssp245
48.802814,123.75,5.416,2100,ssp245
48.802814,133.75,6.691,2100,ssp245
48.802814,143.75,6.707,2100,ssp245
48.802814,153.75,5.279,2100,ssp245
48.802814,163.75,4.215,2100,ssp245
48.802814,173.75,3.739,2100,ssp245
48.802814,183.75,4.078,2100,ssp245
48.802814,193.75,4.738,2100,ssp245
48.802814,203.75,4.766,2100,ssp245
48.802814,213.75,4.771,2100,ssp245
48.802814,223.75,4.281,2100,ssp245
48.802814,233.75,4.728,2100,ssp245
48.802814,243.75,5.043,2100,ssp245
48.802814,253.75,4.678,2100,ssp245
48.802814,263.75,5.078,2100,ssp245
48.802814,273.75,5.981,2100,ssp245
48.802814,283.75,6.171,2100,ssp245
48.802814,293.75,6.083,2100,ssp245
48.802814,303.75,5.605,2100,ssp245
48.802814,313.75,5.202,2100,ssp245
48.802814,323.75,4.99,2100,ssp245
48.802814,333.75,4.319,2100,ssp245
48.802814,343.75,3.634,2100,ssp245
48.802814,353.75,3.193,2100,ssp245
53.87324,3.75,3.425,2100,ssp245
53.87324,13.75,4.141,2100,ssp245
53.87324,23.75,4.729,2100,ssp245
53.87324,33.75,5.244,2100,ssp245
53.87324,43.75,5.964,2100,ssp245
53.87324,53.75,6.11,2100,ssp245
53.87324,63.75,6.104,2100,ssp245
53.87324,73.75,6.3,2100,ssp245
53.87324,83.75,5.996,2100,ssp245
53.87324,93.75,5.148,2100,ssp245
53.87324,103.75,5.027,2100,ssp245
53.87324,113.75,5.494,2100,ssp245
53.87324,123.75,6.491,2100,ssp245
53.87324,133.75,8.072,2100,ssp245
53.87324,143.75,8.493,2100,ssp245
53.87324,153.75,6.164,2100,ssp245
53.87324,163.75,4.783,2100,ssp245
53.87324,173.75,4.169,2100,ssp245
53.87324,183.75,4.751,2100,ssp245
53.87324,193.75,5.419,2100,ssp245
53.87324,203.75,5.207,2100,ssp245
53.87324,213.75,5.061,2100,ssp245
53.87324,223.75,4.822,2100,ssp245
53.87324,233.75,6.002,2100,ssp245
53.87324,243.75,5.442,2100,ssp245
53.87324,253.75,5.742,2100,ssp245
53.87324,263.75,6.828,2100,ssp245
53.87324,273.75,7.472,2100,ssp245
53.87324,283.75,8.037,2100,ssp245
53.87324,293.75,7.059,2100,ssp245
53.87324,303.75,6.574,2100,ssp245
53.87324,313.75,5.21,2100,ssp245
53.87324,323.75,4.428,2100,ssp245
53.87324,333.75,3.913,2100,ssp245
53.87324,343.75,3.292,2100,ssp245
53.87324,353.75,3.297,2100,ssp245
58.943665,3.75,3.571,2100,ssp245
58.943665,13.75,4.32,2100,ssp245
58.943665,23.75,4.462,2100,ssp245
58.943665,33.75,5.275,2100,ssp245
58.943665,43.75,6.47,2100,ssp245
58.943665,53.75,7.126,2100,ssp245
58.943665,63.75,7.184,2100,ssp245
58.943665,73.75,6.888,2100,ssp245
58.943665,83.75,6.416,2100,ssp245
58.943665,93.75,6.177,2100,ssp245
58.943665,103.75,6.219,2100,ssp245
58.943665,113.75,6.166,2100,ssp245
58.943665,123.75,7.215,2100,ssp245
58.943665,133.75,8.577,2100,ssp245
58.943665,143.75,8.671,2100,ssp245
58.943665,153.75,7.477,2100,ssp245
58.943665,163.75,6.675,2100,ssp245
58.943665,173.75,6.177,2100,ssp245
58.943665,183.75,7.123,2100,ssp245
58.943665,193.75,7.362,2100,ssp245
58.943665,203.75,7.115,2100,ssp245
58.943665,213.75,5.602,2100,ssp245
58.943665,223.75,6.807,2100,ssp245
58.943665,233.75,7.125,2100,ssp245
58.943665,243.75,7.222,2100,ssp245
58.943665,253.75,7.424,2100,ssp245
58.943665,263.75,8.625,2100,ssp245
58.943665,273.75,9.557,2100,ssp245
58.943665,283.75,9.0,2100,ssp245
58.943665,293.75,8.154,2100,ssp245
58.943665,303.75,7.36,2100,ssp245
58.943665,313.75,4.887,2100,ssp245
58.943665,323.75,4.2,2100,ssp245
58.943665,333.75,3.631,2100,ssp245
58.943665,343.75,3.109,2100,ssp245
58.943665,353.75,3.16,2100,ssp245
64.014084,3.75,3.763,2100,ssp245
64.014084,13.75,4.333,2100,ssp245
64.014084,23.75,4.816,2100,ssp245
64.014084,33.75,5.142,2100,ssp245
64.014084,43.75,5.946,2100,ssp245
64.014084,53.75,7.069,2100,ssp245
64.014084,63.75,7.464,2100,ssp245
64.014084,73.75,7.719,2100,ssp245
64.014084,83.75,7.489,2100,ssp245
64.014084,93.75,7.141,2100,ssp245
64.014084,103.75,7.098,2100,ssp245
64.014084,113.75,7.108,2100,ssp245
64.014084,123.75,7.669,2100,ssp245
64.014084,133.75,8.426,2100,ssp245
64.014084,143.75,8.356,2100,ssp245
64.014084,153.75,8.709,2100,ssp245
64.014084,163.75,8.798,2100,ssp245
64.014084,173.75,9.029,2100,ssp245
64.014084,183.75,9.46,2100,ssp245
64.014084,193.75,9.418,2100,ssp245
64.014084,203.75,9.234,2100,ssp245
64.014084,213.75,8.618,2100,ssp245
64.014084,223.75,8.444,2100,ssp245
64.014084,233.75,8.353,2100,ssp245
64.014084,243.75,9.057,2100,ssp245
64.014084,253.75,9.068,2100,ssp245
64.014084,263.75,9.846,2100,ssp245
64.014084,273.75,9.637,2100,ssp245
64.014084,283.75,9.329,2100,ssp245
64.014084,293.75,8.813,2100,ssp245
64.014084,303.75,8.625,2100,ssp245
64.014084,313.75,5.914,2100,ssp245
64.014084,323.75,5.163,2100,ssp245
64.014084,333.75,4.71,2100,ssp245
64.014084,343.75,4.153,2100,ssp245
64.014084,353.75,4.221,2100,ssp245
69.0845,3.75,3.996,2100,ssp245
69.0845,13.75,3.777,2100,ssp245
69.0845,23.75,4.207,2100,ssp245
69.0845,33.75,4.398,2100,ssp245
69.0845,43.75,5.453,2100,ssp245
69.0845,53.75,7.388,2100,ssp245
69.0845,63.75,8.385,2100,ssp245
69.0845,73.75,8.871,2100,ssp245
69.0845,83.75,8.41,2100,ssp245
69.0845,93.75,7.553,2100,ssp245
69.0845,103.75,8.088,2100,ssp245
69.0845,113.75,8.001,2100,ssp245
69.0845,123.75,8.079,2100,ssp245
69.0845,133.75,8.642,2100,ssp245
69.0845,143.75,9.607,2100,ssp245
69.0845,153.75,10.344,2100,ssp245
69.0845,163.75,10.359,2100,ssp245
69.0845,173.75,10.941,2100,ssp245
69.0845,183.75,12.359,2100,ssp245
69.0845,193.75,12.269,2100,ssp245
69.0845,203.75,11.324,2100,ssp245
69.0845,213.75,10.964,2100,ssp245
69.0845,223.75,11.638,2100,ssp245
69.0845,233.75,11.526,2100,ssp245
69.0845,243.75,11.463,2100,ssp245
69.0845,253.75,11.276,2100,ssp245
69.0845,263.75,11.809,2100,ssp245
69.0845,273.75,10.836,2100,ssp245
69.0845,283.75,9.556,2100,ssp245
69.0845,293.75,9.428,2100,ssp245
69.0845,303.75,10.002,2100,ssp245
69.0845,313.75,6.53,2100,ssp245
69.0845,323.75,6.191,2100,ssp245
69.0845,333.75,6.857,2100,ssp245
69.0845,343.75,6.399,2100,ssp245
69.0845,353.75,4.279,2100,ssp245
74.15493,3.75,5.546,2100,ssp245
74.15493,13.75,5.758,2100,ssp245
74.15493,23.75,6.13,2100,ssp245
74.15493,33.75,6.01,2100,ssp245
74.15493,43.75,7.107,2100,ssp245
74.15493,53.75,9.538,2100,ssp245
74.15493,63.75,11.565,2100,ssp245
74.15493,73.75,11.037,2100,ssp245
74.15493,83.75,10.034,2100,ssp245
74.15493,93.75,10.173,2100,ssp245
74.15493,103.75,10.245,2100,ssp245
74.15493,113.75,9.867,2100,ssp245
74.15493,123.75,10.067,2100,ssp245
74.15493,133.75,10.929,2100,ssp245
74.15493,143.75,11.607,2100,ssp245
74.15493,153.75,12.646,2100,ssp245
74.15493,163.75,13.658,2100,ssp245
74.15493,173.75,14.225,2100,ssp245
74.15493,183.75,14.851,2100,ssp245
74.15493,193.75,15.116,2100,ssp245
74.15493,203.75,14.853,2100,ssp245
74.15493,213.75,14.592,2100,ssp245
74.15493,223.75,14.355,2100,ssp245
74.15493,233.75,13.575,2100,ssp245
74.15493,243.75,13.897,2100,ssp245
74.15493,253.75,14.482,2100,ssp245
74.15493,263.75,13.685,2100,ssp245
74.15493,273.75,11.117,2100,ssp245
74.15493,283.75,10.477,2100,ssp245
74.15493,293.75,9.895,2100,ssp245
74.15493,303.75,7.982,2100,ssp245
74.15493,313.75,7.124,2100,ssp245
74.15493,323.75,6.78,2100,ssp245
74.15493,333.75,6.367,2100,ssp245
74.15493,343.75,10.665,2100,ssp245
74.15493,353.75,8.203,2100,ssp245
79.22536,3.75,12.83,2100,ssp245
79.22536,13.75,12.343,2100,ssp245
79.22536,23.75,13.387,2100,ssp245
79.22536,33.75,14.135,2100,ssp245
79.22536,43.75,14.097,2100,ssp245
79.22536,53.75,14.475,2100,ssp245
79.22536,63.75,15.337,2100,ssp245
79.22536,73.75,15.733,2100,ssp245
79.22536,83.75,15.368,2100,ssp245
79.22536,93.75,14.664,2100,ssp245
79.22536,103.75,14.632,2100,ssp245
79.22536,113.75,14.943,2100,ssp245
79.22536,123.75,14.779,2100,ssp245
79.22536,133.75,14.317,2100,ssp245
79.22536,143.75,14.528,2100,ssp245
79.22536,153.75,15.031,2100,ssp245
79.22536,163.75,15.067,2100,ssp245
79.22536,173.75,15.066,2100,ssp245
79.22536,183.75,15.174,2100,ssp245
79.22536,193.75,15.207,2100,ssp245
79.22536,203.75,15.287,2100,ssp245
79.22536,213.75,15.318,2100,ssp245
79.22536,223.75,15.384,2100,ssp245
79.22536,233.75,15.23,2100,ssp245
79.22536,243.75,15.002,2100,ssp245
79.22536,253.75,14.588,2100,ssp245
79.22536,263.75,12.841,2100,ssp245
79.22536,273.75,9.792,2100,ssp245
79.22536,283.75,9.1,2100,ssp245
79.22536,293.75,8.452,2100,ssp245
79.22536,303.75,7.096,2100,ssp245
79.22536,313.75,7.096,2100,ssp245
79.22536,323.75,7.165,2100,ssp245
79.22536,333.75,7.512,2100,ssp245
79.22536,343.75,10.412,2100,ssp245
79.22536,353.75,12.951,2100,ssp245
84.29578,3.75,15.503,2100,ssp245
84.29578,13.75,15.997,2100,ssp245
84.29578,23.75,16.572,2100,ssp245
84.29578,33.75,16.982,2100,ssp245
84.29578,43.75,17.298,2100,ssp245
84.29578,53.75,17.618,2100,ssp245
84.29578,63.75,18.03,2100,ssp245
84.29578,73.75,18.408,2100,ssp245
84.29578,83.75,18.591,2100,ssp245
84.29578,93.75,18.638,2100,ssp245
84.29578,103.75,18.573,2100,ssp245
84.29578,113.75,18.286,2100,ssp245
84.29578,123.75,17.545,2100,ssp245
84.29578,133.75,16.78,2100,ssp245
84.29578,143.75,16.391,2100,ssp245
84.29578,153.75,16.126,2100,ssp245
84.29578,163.75,15.921,2100,ssp245
84.29578,173.75,15.811,2100,ssp245
84.29578,183.75,15.746,2100,ssp245
84.29578,193.75,15.712,2100,ssp245
84.29578,203.75,15.646,2100,ssp245
84.29578,213.75,15.575,2100,ssp245
84.29578,223.75,15.574,2100,ssp245
84.29578,233.75,15.517,2100,ssp245
84.29578,243.75,15.322,2100,ssp245
84.29578,253.75,15.057,2100,ssp245
84.29578,263.75,14.6,2100,ssp245
84.29578,273.75,13.612,2100,ssp245
84.29578,283.75,12.623,2100,ssp245
84.29578,293.75,12.909,2100,ssp245
84.29578,303.75,13.49,2100,ssp245
84.29578,313.75,12.729,2100,ssp245
84.29578,323.75,11.955,2100,ssp245
84.29578,333.75,12.784,2100,ssp245
84.29578,343.75,14.215,2100,ssp245
84.29578,353.75,14.875,2100,ssp245
-88.09859,3.75,2.481,2030,ssp585
-88.09859,13.75,2.49,2030,ssp585
-88.09859,23.75,2.5,2030,ssp585
-88.09859,33.75,2.528,2030,ssp585
-88.09859,43.75,2.567,2030,ssp585
-88.09859,53.75,2.605,2030,ssp585
-88.09859,63.75,2.607,2030,ssp585
-88.09859,73.75,2.551,2030,ssp585
-88.09859,83.75,2.472,2030,ssp585
-88.09859,93.75,2.382,2030,ssp585
-88.09859,103.75,2.288,2030,ssp585
-88.09859,113.75,2.141,2030,ssp585
-88.09859,123.75,2.007,2030,ssp585
-88.09859,133.75,1.843,2030,ssp585
-88.09859,143.75,1.827,2030,ssp585
-88.09859,153.75,1.785,2030,ssp585
-88.09859,163.75,1.793,2030,ssp585
-88.09859,173.75,1.805,2030,ssp585
-88.09859,183.75,1.835,2030,ssp585
-88.09859,193.75,1.837,2030,ssp585
-88.09859,203.75,1.902,2030,ssp585
-88.09859,213.75,1.929,2030,ssp585
-88.09859,223.75,1.958,2030,ssp585
-88.09859,233.75,2.027,2030,ssp585
-88.09859,243.75,2.098,2030,ssp585
-88.09859,253.75,2.132,2030,ssp585
-88.09859,263.75,2.179,2030,ssp585
-88.09859,273.75,2.142,2030,ssp585
-88.09859,283.75,2.117,2030,ssp585
-88.09859,293.75,2.19,2030,ssp585
-88.09859,303.75,2.243,2030,ssp585
-88.09859,313.75,2.273,2030,ssp585
-88.09859,323.75,2.336,2030,ssp585
-88.09859,333.75,2.396,2030,ssp585
-88.09859,343.75,2.432,2030,ssp585
-88.09859,353.75,2.466,2030,ssp585
-83.02817,3.75,2.971,2030,ssp585
-83.02817,13.75,2.965,2030,ssp585
-83.02817,23.75,2.86,2030,ssp585
-83.02817,33.75,2.707,2030,ssp585
-83.02817,43.75,2.611,2030,ssp585
-83.02817,53.75,2.588,2030,ssp585
-83.02817,63.75,2.58,2030,ssp585
-83.02817,73.75,2.624,2030,ssp585
-83.02817,83.75,2.756,2030,ssp585
-83.02817,93.75,2.673,2030,ssp585
-83.02817,103.75,2.507,2030,ssp585
-83.02817,113.75,2.255,2030,ssp585
-83.02817,123.75,1.96,2030,ssp585
-83.02817,133.75,1.548,2030,ssp585
-83.02817,143.75,1.289,2030,ssp585
-83.02817,153.75,1.207,2030,ssp585
-83.02817,163.75,1.092,2030,ssp585
-83.02817,173.75,1.012,2030,ssp585
-83.02817,183.75,1.142,2030,ssp585
-83.02817,193.75,1.38,2030,ssp585
-83.02817,203.75,1.586,2030,ssp585
-83.02817,213.75,1.668,2030,ssp585
-83.02817,223.75,1.874,2030,ssp585
-83.02817,233.75,2.242,2030,ssp585
-83.02817,243.75,2.844,2030,ssp585
-83.02817,253.75,3.186,2030,ssp585
-83.02817,263.75,2.953,2030,ssp585
-83.02817,273.75,2.372,2030,ssp585
-83.02817,283.75,2.121,2030,ssp585
-83.02817,293.75,2.323,2030,ssp585
-83.02817,303.75,2.319,2030,ssp585
-83.02817,313.75,2.352,2030,ssp585
-83.02817,323.75,2.398,2030,ssp585
-83.02817,333.75,2.643,2030,ssp585
-83.02817,343.75,2.837,2030,ssp585
-83.02817,353.75,2.961,2030,ssp585
-77.95775,3.75,3.012,2030,ssp585
-77.95775,13.75,3.226,2030,ssp585
-77.95775,23.75,3.068,2030,ssp585
-77.95775,33.75,2.628,2030,ssp585
-77.95775,43.75,2.563,2030,ssp585
-77.95775,53.75,2.294,2030,ssp585
-77.95775,63.75,2.141,2030,ssp585
-77.95775,73.75,2.221,2030,ssp585
-77.95775,83.75,2.618,2030,ssp585
-77.95775,93.75,2.886,2030,ssp585
-77.95775,103.75,2.992,2030,ssp585
-77.95775,113.75,2.86,2030,ssp585
-77.95775,123.75,2.632,2030,ssp585
-77.95775,133.75,2.317,2030,ssp585
-77.95775,143.75,1.97,2030,ssp585
-77.95775,153.75,1.602,2030,ssp585
-77.95775,163.75,1.414,2030,ssp585
-77.95775,173.75,1.607,2030,ssp585
-77.95775,183.75,1.669,2030,ssp585
-77.95775,193.75,1.632,2030,ssp585
-77.95775,203.75,1.566,2030,ssp585
-77.95775,213.75,1.645,2030,ssp585
-77.95775,223.75,2.068,2030,ssp585
-77.95775,233.75,2.559,2030,ssp585
-77.95775,243.75,3.18,2030,ssp585
-77.95775,253.75,3.621,2030,ssp585
-77.95775,263.75,3.664,2030,ssp585
-77.95775,273.75,3.183,2030,ssp585
-77.95775,283.75,2.982,2030,ssp585
-77.95775,293.75,3.072,2030,ssp585
-77.95775,303.75,2.954,2030,ssp585
-77.95775,313.75,2.826,2030,ssp585
-77.95775,323.75,3.082,2030,ssp585
-77.95775,333.75,2.536,2030,ssp585
-77.95775,343.75,2.663,2030,ssp585
-77.95775,353.75,2.818,2030,ssp585
-72.88733,3.75,2.426,2030,ssp585
-72.88733,13.75,2.475,2030,ssp585
-72.88733,23.75,2.351,2030,ssp585
-72.88733,33.75,2.24,2030,ssp585
-72.88733,43.75,2.256,2030,ssp585
-72.88733,53.75,2.24,2030,ssp585
-72.88733,63.75,2.083,2030,ssp585
-72.88733,73.75,2.288,2030,ssp585
-72.88733,83.75,2.203,2030,ssp585
-72.88733,93.75,2.601,2030,ssp585
-72.88733,103.75,2.764,2030,ssp585
-72.88733,113.75,3.104,2030,ssp585
-72.88733,123.75,2.945,2030,ssp585
-72.88733,133.75,2.51,2030,ssp585
-72.88733,143.75,2.364,2030,ssp585
-72.88733,153.75,2.545,2030,ssp585
-72.88733,163.75,2.056,2030,ssp585
-72.88733,173.75,1.155,2030,ssp585
-72.88733,183.75,1.207,2030,ssp585
-72.88733,193.75,1.159,2030,ssp585
-72.88733,203.75,1.019,2030,ssp585
-72.88733,213.75,1.442,2030,ssp585
-72.88733,223.75,2.071,2030,ssp585
-72.88733,233.75,2.74,2030,ssp585
-72.88733,243.75,3.129,2030,ssp585
-72.88733,253.75,3.319,2030,ssp585
-72.88733,263.75,4.064,2030,ssp585
-72.88733,273.75,3.56,2030,ssp585
-72.88733,283.75,3.17,2030,ssp585
-72.88733,293.75,3.203,2030,ssp585
-72.88733,303.75,2.93,2030,ssp585
-72.88733,313.75,2.944,2030,ssp585
-72.88733,323.75,3.01,2030,ssp585
-72.88733,333.75,2.759,2030,ssp585
-72.88733,343.75,2.242,2030,ssp585
-72.88733,353.75,2.248,2030,ssp585
-67.8169,3.75,2.042,2030,ssp585
-67.8169,13.75,1.925,2030,ssp585
-67.8169,23.75,2.11,2030,ssp585
-67.8169,33.75,2.182,2030,ssp585
-67.8169,43.75,2.349,2030,ssp585
-67.8169,53.75,2.421,2030,ssp585
-67.8169,63.75,1.955,2030,ssp585
-67.8169,73.75,1.865,2030,ssp585
-67.8169,83.75,1.836,2030,ssp585
-67.8169,93.75,2.185,2030,ssp585
-67.8169,103.75,2.542,2030,ssp585
-67.8169,113.75,2.716,2030,ssp585
-67.8169,123.75,2.549,2030,ssp585
-67.8169,133.75,2.329,2030,ssp585
-67.8169,143.75,2.256,2030,ssp585
-67.8169,153.75,2.008,2030,ssp585
-67.8169,163.75,1.334,2030,ssp585
-67.8169,173.75,1.346,2030,ssp585
-67.8169,183.75,0.94,2030,ssp585
-67.8169,193.75,0.63,2030,ssp585
-67.8169,203.75,0.494,2030,ssp585
-67.8169,213.75,1.309,2030,ssp585
-67.8169,223.75,2.274,2030,ssp585
-67.8169,233.75,2.568,2030,ssp585
-67.8169,243.75,2.909,2030,ssp585
-67.8169,253.75,3.143,2030,ssp585
-67.8169,263.75,3.456,2030,ssp585
-67.8169,273.75,3.81,2030,ssp585
-67.8169,283.75,3.636,2030,ssp585
-67.8169,293.75,3.356,2030,ssp585
-67.8169,303.75,3.91,2030,ssp585
-67.8169,313.75,3.438,2030,ssp585
-67.8169,323.75,2.728,2030,ssp585
-67.8169,333.75,2.637,2030,ssp585
-67.8169,343.75,1.948,2030,ssp585
-67.8169,353.75,1.88,2030,ssp585
-62.746475,3.75,2.007,2030,ssp585
-62.746475,13.75,2.053,2030,ssp585
-62.746475,23.75,2.09,2030,ssp585
-62.746475,33.75,1.741,2030,ssp585
-62.746475,43.75,1.803,2030,ssp585
-62.746475,53.75,1.941,2030,ssp585
-62.746475,63.75,1.591,2030,ssp585
-62.746475,73.75,1.264,2030,ssp585
-62.746475,83.75,0.938,2030,ssp585
-62.746475,93.75,1.211,2030,ssp585
-62.746475,103.75,1.636,2030,ssp585
-62.746475,113.75,2.522,2030,ssp585
-62.746475,123.75,2.173,2030,ssp585
-62.746475,133.75,1.338,2030,ssp585
-62.746475,143.75,1.065,2030,ssp585
-62.746475,153.75,1.016,2030,ssp585
-62.746475,163.75,1.549,2030,ssp585
-62.746475,173.75,1.993,2030,ssp585
-62.746475,183.75,1.31,2030,ssp585
-62.746475,193.75,0.694,2030,ssp585
-62.746475,203.75,0.515,2030,ssp585
-62.746475,213.75,1.317,2030,ssp585
-62.746475,223.75,1.917,2030,ssp585
-62.746475,233.75,2.104,2030,ssp585
-62.746475,243.75,2.213,2030,ssp585
-62.746475,253.75,2.286,2030,ssp585
-62.746475,263.75,2.607,2030,ssp585
-62.746475,273.75,3.093,2030,ssp585
-62.746475,283.75,3.314,2030,ssp585
-62.746475,293.75,2.965,2030,ssp585
-62.746475,303.75,3.31,2030,ssp585
-62.746475,313.75,3.297,2030,ssp585
-62.746475,323.75,2.616,2030,ssp585
-62.746475,333.75,2.21,2030,ssp585
-62.746475,343.75,1.852,2030,ssp585
-62.746475,353.75,1.869,2030,ssp585
-57.676056,3.75,1.757,2030,ssp585
-57.676056,13.75,1.716,2030,ssp585
-57.676056,23.75,1.893,2030,ssp585
-57.676056,33.75,1.671,2030,ssp585
-57.676056,43.75,1.525,2030,ssp585
-57.676056,53.75,1.405,2030,ssp585
-57.676056,63.75,1.077,2030,ssp585
-57.676056,73.75,0.653,2030,ssp585
-57.676056,83.75,0.596,2030,ssp585
-57.676056,93.75,0.378,2030,ssp585
-57.676056,103.75,0.976,2030,ssp585
-57.676056,113.75,1.167,2030,ssp585
-57.676056,123.75,1.055,2030,ssp585
-57.676056,133.75,0.868,2030,ssp585
-57.676056,143.75,0.692,2030,ssp585
-57.676056,153.75,0.69,2030,ssp585
-57.676056,163.75,0.943,2030,ssp585
-57.676056,173.75,1.079,2030,ssp585
-57.676056,183.75,1.078,2030,ssp585
-57.676056,193.75,0.874,2030,ssp585
-57.676056,203.75,0.68,2030,ssp585
-57.676056,213.75,0.743,2030,ssp585
-57.676056,223.75,1.224,2030,ssp585
-57.676056,233.75,1.688,2030,ssp585
-57.676056,243.75,1.694,2030,ssp585
-57.676056,253.75,1.626,2030,ssp585
-57.676056,263.75,1.697,2030,ssp585
-57.676056,273.75,1.865,2030,ssp585
-57.676056,283.75,1.885,2030,ssp585
-57.676056,293.75,1.986,2030,ssp585
-57.676056,303.75,2.211,2030,ssp585
-57.676056,313.75,2.617,2030,ssp585
-57.676056,323.75,2.776,2030,ssp585
-57.676056,333.75,2.294,2030,ssp585
-57.676056,343.75,1.862,2030,ssp585
-57.676056,353.75,1.695,2030,ssp585
-52.605633,3.75,1.187,2030,ssp585
-52.605633,13.75,1.09,2030,ssp585
-52.605633,23.75,1.182,2030,ssp585
-52.605633,33.75,1.094,2030,ssp585
-52.605633,43.75,1.022,2030,ssp585
-52.605633,53.75,0.965,2030,ssp585
-52.605633,63.75,0.871,2030,ssp585
-52.605633,73.75,0.72,2030,ssp585
-52.605633,83.75,0.612,2030,ssp585
-52.605633,93.75,0.626,2030,ssp585
-52.605633,103.75,0.582,2030,ssp585
-52.605633,113.75,0.537,2030,ssp585
-52.605633,123.75,0.494,2030,ssp585
-52.605633,133.75,0.373,2030,ssp585
-52.605633,143.75,0.32,2030,ssp585
-52.605633,153.75,0.435,2030,ssp585
-52.605633,163.75,0.736,2030,ssp585
-52.605633,173.75,0.854,2030,ssp585
-52.605633,183.75,0.925,2030,ssp585
-52.605633,193.75,0.917,2030,ssp585
-52.605633,203.75,1.004,2030,ssp585
-52.605633,213.75,1.291,2030,ssp585
-52.605633,223.75,1.275,2030,ssp585
-52.605633,233.75,1.521,2030,ssp585
-52.605633,243.75,1.676,2030,ssp585
-52.605633,253.75,1.411,2030,ssp585
-52.605633,263.75,1.437,2030,ssp585
-52.605633,273.75,1.546,2030,ssp585
-52.605633,283.75,1.53,2030,ssp585
-52.605633,293.75,1.675,2030,ssp585
-52.605633,303.75,1.613,2030,ssp585
-52.605633,313.75,1.827,2030,ssp585
-52.605633,323.75,2.069,2030,ssp585
-52.605633,333.75,1.941,2030,ssp585
-52.605633,343.75,1.589,2030,ssp585
-52.605633,353.75,1.313,2030,ssp585
-47.535213,3.75,1.231,2030,ssp585
-47.535213,13.75,1.087,2030,ssp585
-47.535213,23.75,0.966,2030,ssp585
-47.535213,33.75,0.882,2030,ssp585
-47.535213,43.75,0.897,2030,ssp585
-47.535213,53.75,0.905,2030,ssp585
-47.535213,63.75,0.748,2030,ssp585
-47.535213,73.75,0.797,2030,ssp585
-47.535213,83.75,0.871,2030,ssp585
-47.535213,93.75,0.848,2030,ssp585
-47.535213,103.75,0.661,2030,ssp585
-47.535213,113.75,0.382,2030,ssp585
-47.535213,123.75,0.307,2030,ssp585
-47.535213,133.75,0.404,2030,ssp585
-47.535213,143.75,0.518,2030,ssp585
-47.535213,153.75,0.653,2030,ssp585
-47.535213,163.75,0.765,2030,ssp585
-47.535213,173.75,0.899,2030,ssp585
-47.535213,183.75,0.856,2030,ssp585
-47.535213,193.75,0.875,2030,ssp585
-47.535213,203.75,1.199,2030,ssp585
-47.535213,213.75,1.305,2030,ssp585
-47.535213,223.75,1.266,2030,ssp585
-47.535213,233.75,1.389,2030,ssp585
-47.535213,243.75,1.495,2030,ssp585
-47.535213,253.75,1.285,2030,ssp585
-47.535213,263.75,1.253,2030,ssp585
-47.535213,273.75,1.282,2030,ssp585
-47.535213,283.75,1.554,2030,ssp585
-47.535213,293.75,1.531,2030,ssp585
-47.535213,303.75,1.598,2030,ssp585
-47.535213,313.75,1.812,2030,ssp585
-47.535213,323.75,1.802,2030,ssp585
-47.535213,333.75,1.633,2030,ssp585
-47.535213,343.75,1.445,2030,ssp585
-47.535213,353.75,1.297,2030,ssp585
-42.46479,3.75,1.119,2030,ssp585
-42.46479,13.75,0.852,2030,ssp585
-42.46479,23.75,0.67,2030,ssp585
-42.46479,33.75,0.686,2030,ssp585
-42.46479,43.75,0.814,2030,ssp585
-42.46479,53.75,0.911,2030,ssp585
-42.46479,63.75,0.921,2030,ssp585
-42.46479,73.75,1.068,2030,ssp585
-42.46479,83.75,1.07,2030,ssp585
-42.46479,93.75,0.786,2030,ssp585
-42.46479,103.75,0.476,2030,ssp585
-42.46479,113.75,0.39,2030,ssp585
-42.46479,123.75,0.498,2030,ssp585
-42.46479,133.75,0.583,2030,ssp585
-42.46479,143.75,0.679,2030,ssp585
-42.46479,153.75,1.252,2030,ssp585
-42.46479,163.75,0.959,2030,ssp585
-42.46479,173.75,1.176,2030,ssp585
-42.46479,183.75,0.866,2030,ssp585
-42.46479,193.75,0.792,2030,ssp585
-42.46479,203.75,1.035,2030,ssp585
-42.46479,213.75,1.133,2030,ssp585
-42.46479,223.75,1.1,2030,ssp585
-42.46479,233.75,1.064,2030,ssp585
-42.46479,243.75,1.066,2030,ssp585
-42.46479,253.75,1.044,2030,ssp585
-42.46479,263.75,0.988,2030,ssp585
-42.46479,273.75,1.116,2030,ssp585
